t_s,muestra,modo_decision,pose_fuente,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion,bloqueo_contador
0.704,11,kalman,supervisor,18,4,0,0.11118,12,0,68.098,66.564,69.68,65.622,67.331,67.637,67.965,0.16916,3.72154,1.99076,-0.86036,0.002897,0.04526,-0.65763,-1.20631,-1.13254,0.46889,67.965,2.893,1.497,SEGUIR_RUTA,0
0.768,12,kalman,supervisor,18,4,0,0.10842,12,0,68.155,73.454,60.339,66.996,70.805,68.593,68.737,0.17049,3.75068,2.17916,-0.76616,0.002897,0.04526,-0.58026,-1.2038,-1.13131,0.43785,68.737,2.783,1.607,SEGUIR_RUTA,0
0.832,13,kalman,supervisor,18,4,0,0.10564,12,0,66.619,68.489,62.182,72.358,67.554,67.734,68.816,0.1714,3.77071,2.355,-0.66568,0.002832,0.04425,-0.46421,-1.20125,-1.13015,0.41157,68.816,2.691,1.699,SEGUIR_RUTA,0
0.896,14,kalman,supervisor,18,4,0,0.10287,12,1,69.809,69.763,66.024,70.967,69.786,67.798,69.271,0.17202,3.78446,2.52456,-0.55264,0.002897,0.04526,-0.34816,-1.19868,-1.12906,0.38933,69.271,2.613,1.777,SEGUIR_RUTA,0
0.96,15,kalman,supervisor,18,4,0,0.10008,12,1,67.51,65.362,69.295,68.284,66.436,68.382,69.07,0.17245,3.79387,2.69412,-0.4396,0.002897,0.04526,-0.34816,-1.19608,-1.12802,0.37053,69.07,2.547,1.843,SEGUIR_RUTA,0
1.024,16,kalman,supervisor,18,4,0,0.09729,12,1,72.056,63.584,67.125,62.728,67.82,68.48,69.135,0.17274,3.80032,2.8574,-0.32656,0.002832,0.04425,-0.30947,-1.19346,-1.12702,0.35465,69.135,2.492,1.898,SEGUIR_RUTA,0
1.088,17,kalman,supervisor,18,4,0,0.0945,12,1,61.21,67.347,69.334,69.812,64.278,67.175,68.583,0.17294,3.80473,3.0144,-0.20096,0.002897,0.04526,-0.19342,-1.19083,-1.12607,0.34124,68.583,2.446,1.944,SEGUIR_RUTA,0
1.152,18,kalman,supervisor,18,4,0,0.0917,12,1,62.1,67.006,63.979,69.308,64.553,66.575,68.173,0.17308,3.80775,3.1714,-0.07536,0.002897,0.04526,-0.19342,-1.18818,-1.12514,0.32991,68.173,2.407,1.983,SEGUIR_RUTA,0
1.216,19,kalman,supervisor,18,4,0,0.0889,12,1,67.686,64.656,67.936,66.03,66.171,65.852,68.107,0.17317,3.80981,3.3284,0.04396,0.002832,0.04425,-0.2321,-1.18553,-1.12425,0.32035,68.107,2.374,2.016,SEGUIR_RUTA,0
1.28,20,kalman,supervisor,18,4,0,0.0861,12,1,63.675,70.418,65.771,69.959,67.046,65.974,68.204,0.17324,3.81122,3.47912,0.16956,0.002832,0.04425,-0.15474,-1.18286,-1.12338,0.31226,68.204,2.346,2.044,SEGUIR_RUTA,0
1.344,21,kalman,supervisor,18,4,0,0.08329,12,1,67.986,65.157,62.879,57.993,66.572,65.724,68.209,0.17328,3.81218,3.62984,0.30144,0.002897,0.04526,-0.11605,-1.18019,-1.12252,0.30543,68.209,2.323,2.067,SEGUIR_RUTA,0
1.408,22,kalman,supervisor,18,4,0,0.08049,12,1,67.522,68.806,68.002,66.481,68.164,66.501,68.488,0.17331,3.81284,3.78056,0.43332,0.002897,0.04526,-0.11605,-1.17751,-1.12169,0.29965,68.488,2.304,2.086,SEGUIR_RUTA,0
1.472,23,kalman,supervisor,18,4,1,0.07768,12,1,63.595,71.372,62.485,70.073,67.483,67.087,68.595,0.17333,3.81329,3.925,0.5652,0.002832,0.04425,-0.07737,-1.17482,-1.12087,0.29474,68.595,-4.882,4.882,GIRAR_A_WAYPOINT,0
1.536,24,kalman,supervisor,18,4,1,1.02368,12,1,70.303,59.78,72.245,63.788,65.041,66.861,67.979,0.17335,3.8136,3.611,0.8792,0.0,0.0,3.86839,-1.17481,-1.12094,0.51613,67.979,-3.984,3.984,GIRAR_A_WAYPOINT,0
1.6,25,kalman,supervisor,18,4,1,1.0237,12,1,61.14,67.007,66.468,64.542,64.073,66.267,67.302,0.17335,3.81381,3.3598,1.1304,-0.0,-0.0,3.09471,-1.17478,-1.12096,0.70134,67.302,-3.232,3.232,GIRAR_A_WAYPOINT,0
1.664,26,kalman,supervisor,18,4,1,1.02383,12,1,61.605,71.001,70.115,69.849,66.303,66.213,67.129,0.17336,3.81395,3.15256,1.33764,-0.0,-0.0,2.55314,-1.17465,-1.12111,0.8736,67.129,-2.533,2.533,GIRAR_A_WAYPOINT,0
1.728,27,kalman,supervisor,18,4,1,1.02386,12,1,71.002,64.194,69.049,68.786,67.598,66.1,67.21,0.17337,3.81405,2.98928,1.50092,0.0,0.0,2.01156,-1.17465,-1.12114,1.01147,67.21,-1.974,1.974,GIRAR_A_WAYPOINT,0
1.792,28,kalman,supervisor,18,4,1,1.02386,12,1,66.049,61.029,64.085,64.002,63.539,65.311,66.574,0.17337,3.81412,2.86368,1.62652,0.0,0.0,1.54736,-1.17466,-1.12113,1.09897,66.574,-1.619,1.619,GIRAR_A_WAYPOINT,0
1.856,29,kalman,supervisor,18,4,1,1.02386,12,1,68.194,77.661,64.706,69.33,72.928,66.888,67.682,0.17337,3.81416,2.7632,1.73328,6.4e-05,0.00101,1.27657,-1.17466,-1.12113,1.16992,67.682,0.864,3.526,SEGUIR_RUTA,1
1.92,30,kalman,supervisor,18,4,1,1.02123,12,1,67.39,71.83,68.031,75.06,69.61,67.995,68.297,0.17337,3.81419,2.81344,1.95936,0.002832,0.04425,1.08315,-1.17363,-1.11857,1.23092,68.297,1.109,3.282,SEGUIR_RUTA,0
1.984,31,kalman,supervisor,18,4,1,1.0185,12,1,70.059,67.687,68.106,65.849,68.873,68.51,68.684,0.17337,3.81422,2.8888,2.1666,0.002897,0.04526,0.81236,-1.17273,-1.1159,1.27856,68.684,1.299,3.091,SEGUIR_RUTA,0
2.048,32,kalman,supervisor,18,4,1,1.01576,12,1,68.266,71.62,64.98,60.444,69.943,68.978,69.19,0.17337,3.81423,2.97044,2.36756,0.002897,0.04526,0.73499,-1.17196,-1.1132,1.31811,69.19,1.457,2.933,SEGUIR_RUTA,0
2.112,33,kalman,supervisor,18,4,1,1.013,12,1,61.083,62.704,68.835,70.533,61.894,68.649,68.206,0.17337,3.81424,3.06464,2.54968,0.002832,0.04425,0.54157,-1.1713,-1.11049,1.35098,68.206,1.589,2.801,SEGUIR_RUTA,0
2.176,34,kalman,supervisor,18,4,1,1.01024,12,1,67.843,70.896,66.535,65.147,69.37,67.938,68.695,0.17337,3.81425,3.16512,2.7318,0.002897,0.04526,0.50289,-1.17073,-1.10777,1.37827,68.695,1.698,2.692,SEGUIR_RUTA,0
2.24,35,kalman,supervisor,18,4,1,1.00748,12,1,66.705,68.107,68.457,63.887,67.406,67.497,68.752,0.17338,3.81425,3.27188,2.90136,0.002832,0.04425,0.38684,-1.17022,-1.10503,1.40087,68.752,1.789,2.602,SEGUIR_RUTA,0
2.304,36,kalman,supervisor,18,4,1,1.00471,12,1,63.93,72.795,65.589,57.557,68.363,67.395,68.978,0.17338,3.81425,3.3912,3.07092,0.002961,0.04627,0.30947,-1.16977,-1.10228,1.41955,68.978,1.863,2.527,SEGUIR_RUTA,0
2.368,37,kalman,supervisor,18,4,1,1.00193,12,1,68.884,62.977,59.918,61.936,65.93,66.592,68.737,0.17338,3.81426,3.51052,3.2342,0.002897,0.04526,0.27079,-1.16937,-1.09953,1.43492,68.737,1.925,2.465,SEGUIR_RUTA,0
2.432,38,kalman,supervisor,18,4,1,0.99915,12,1,64.865,68.418,73.338,62.838,66.641,67.542,68.655,0.17338,3.81426,3.62984,3.3912,0.002832,0.04425,0.2321,-1.16901,-1.09676,1.44752,68.655,1.975,2.415,SEGUIR_RUTA,0
2.496,39,kalman,supervisor,18,4,1,0.99636,12,1,69.434,67.714,62.059,75.589,68.574,67.383,68.922,0.17338,3.81426,3.75544,3.54192,0.002832,0.04425,0.15474,-1.16868,-1.09399,1.45781,68.922,2.017,2.374,SEGUIR_RUTA,0
2.56,40,kalman,supervisor,18,4,1,0.99357,12,1,67.131,67.768,64.698,62.995,67.45,67.392,68.96,0.17338,3.81426,3.88732,3.69892,0.002961,0.04627,0.15474,-1.16838,-1.09121,1.46618,68.96,2.05,2.34,SEGUIR_RUTA,0
2.624,41,kalman,supervisor,18,4,1,0.99077,12,1,60.622,61.118,59.569,76.039,60.87,65.893,67.839,0.17338,3.81426,4.0192,3.84336,0.002832,0.04425,0.07737,-1.1681,-1.08843,1.47296,67.839,2.077,2.313,SEGUIR_RUTA,0
2.688,42,kalman,supervisor,18,4,1,0.98797,12,1,64.772,66.512,69.879,64.483,65.642,65.835,67.745,0.17338,3.81426,4.15108,3.99408,0.002897,0.04526,0.11605,-1.16783,-1.08564,1.47844,67.745,2.099,2.291,SEGUIR_RUTA,0
2.752,43,kalman,supervisor,18,4,1,0.98516,12,1,70.291,68.58,69.933,69.736,69.435,66.394,68.319,0.17338,3.81426,4.28296,4.13852,0.002832,0.04425,0.07737,-1.16758,-1.08284,1.48269,68.319,2.116,2.274,SEGUIR_RUTA,0
2.816,44,kalman,supervisor,18,4,1,0.98235,12,1,65.151,70.821,78.219,69.94,67.986,66.276,68.549,0.17338,3.81426,4.42112,4.28296,0.002897,0.04526,0.03868,-1.16734,-1.08004,1.48619,68.549,2.13,2.26,SEGUIR_RUTA,0
2.88,45,kalman,supervisor,18,4,1,0.97955,12,1,68.345,67.052,70.693,56.09,67.699,66.326,68.682,0.17338,3.81426,4.553,4.4274,0.002832,0.04425,0.07737,-1.1671,-1.07724,1.48907,68.682,2.142,2.249,SEGUIR_RUTA,0
2.944,46,kalman,supervisor,18,4,1,0.97674,12,1,68.634,66.734,67.799,66.708,67.684,67.689,68.796,0.17338,3.81426,4.69116,4.57184,0.002897,0.04526,0.03868,-1.16688,-1.07444,1.49144,68.796,2.151,2.239,SEGUIR_RUTA,0
3.008,47,kalman,supervisor,18,4,1,0.97393,12,1,65.137,64.694,67.189,66.591,64.915,67.544,68.411,0.17338,3.81426,4.82932,4.71628,0.002897,0.04526,0.03868,-1.16666,-1.07164,1.49339,68.411,2.159,2.231,SEGUIR_RUTA,0
3.072,48,kalman,supervisor,18,4,1,0.97112,12,1,62.49,66.947,69.412,63.9,64.718,66.6,68.058,0.17338,3.81426,4.96748,4.86072,0.002897,0.04526,0.03868,-1.16644,-1.06884,1.495,68.058,2.165,2.225,SEGUIR_RUTA,0
3.136,49,kalman,supervisor,18,4,1,0.96831,12,1,65.994,70.223,64.689,68.81,68.109,66.625,68.354,0.17338,3.81426,5.10564,5.00516,0.002897,0.04526,0.03868,-1.16623,-1.06604,1.49632,68.354,2.171,2.22,SEGUIR_RUTA,0
3.2,50,kalman,supervisor,18,4,1,0.9655,12,1,67.61,66.006,76.029,64.033,66.808,66.447,68.367,0.17338,3.81426,5.2438,5.14332,0.002832,0.04425,0.0,-1.16603,-1.06324,1.49741,68.367,2.175,2.215,SEGUIR_RUTA,0
3.264,51,kalman,supervisor,18,4,1,0.96269,12,1,71.374,65.079,64.842,69.04,68.226,66.555,68.636,0.17338,3.81426,5.38824,5.28776,0.002961,0.04627,0.0,-1.16582,-1.06044,1.49831,68.636,2.179,2.212,SEGUIR_RUTA,0
3.328,52,kalman,supervisor,18,4,1,0.95988,12,1,61.154,63.082,74.848,71.641,62.118,65.996,67.787,0.17338,3.81426,5.5264,5.42592,0.002832,0.04425,0.0,-1.16562,-1.05763,1.49904,67.787,2.182,2.209,SEGUIR_RUTA,0
3.392,53,kalman,supervisor,18,4,1,0.95707,12,1,70.206,67.109,61.745,70.656,68.658,66.784,68.225,0.17338,3.81426,5.66456,5.57036,0.002897,0.04526,0.03868,-1.16542,-1.05483,1.49965,68.225,2.184,2.206,SEGUIR_RUTA,0
3.456,54,kalman,supervisor,18,4,1,0.95426,12,1,69.137,71.515,67.889,68.118,70.326,67.227,68.871,0.17338,3.81426,5.80272,5.70852,0.002832,0.04425,0.0,-1.16522,-1.05203,1.50015,68.871,2.186,2.204,SEGUIR_RUTA,0
3.52,55,kalman,supervisor,18,4,1,0.95145,12,1,60.905,67.036,64.31,63.224,63.97,66.66,68.308,0.17338,3.81426,5.94088,5.85296,0.002897,0.04526,0.03868,-1.16502,-1.04923,1.50056,68.308,2.188,2.203,SEGUIR_RUTA,0
3.584,56,kalman,supervisor,18,4,1,0.94864,12,1,72.453,62.885,69.885,67.113,67.669,66.548,68.485,0.17338,3.81426,6.08532,5.99112,0.002897,0.04526,-0.03868,-1.16483,-1.04642,1.5009,68.485,2.189,2.201,SEGUIR_RUTA,0
3.648,57,kalman,supervisor,18,4,1,0.94583,12,1,68.736,65.573,63.955,66.324,67.154,67.555,68.541,0.17338,3.81426,6.22348,6.13556,0.002897,0.04526,0.03868,-1.16463,-1.04362,1.50118,68.541,2.19,2.2,SEGUIR_RUTA,0
3.712,58,kalman,supervisor,18,4,1,0.94302,12,1,60.291,66.631,66.925,66.318,63.461,66.516,67.942,0.17338,3.81426,6.36164,6.27372,0.002832,0.04425,0.0,-1.16444,-1.04082,1.50141,67.942,2.191,2.199,SEGUIR_RUTA,0
3.776,59,kalman,supervisor,18,4,1,0.94021,12,1,75.428,71.961,83.132,72.419,73.695,67.19,69.226,0.17338,3.81426,6.50608,6.41188,0.002897,0.04526,-0.03868,-1.16424,-1.03801,1.5016,69.226,2.192,2.198,SEGUIR_RUTA,0
3.84,60,kalman,supervisor,18,4,1,0.9374,12,1,60.269,71.337,68.205,65.988,65.803,67.556,68.92,0.17338,3.81426,6.64424,6.55632,0.002897,0.04526,0.03868,-1.16405,-1.03521,1.50175,68.92,2.192,2.198,SEGUIR_RUTA,0
3.904,61,kalman,supervisor,18,4,1,0.93459,12,1,61.886,74.617,66.738,67.773,68.252,67.673,69.085,0.17338,3.81426,6.7824,6.69448,0.002832,0.04425,0.0,-1.16385,-1.03241,1.50188,69.085,2.193,2.197,SEGUIR_RUTA,0
3.968,62,kalman,supervisor,18,4,1,0.93178,12,1,70.766,72.236,66.753,72.271,71.501,68.542,69.798,0.17338,3.81426,6.92684,6.83892,0.002961,0.04627,-0.0,-1.16366,-1.0296,1.50198,69.798,2.193,2.197,SEGUIR_RUTA,0
4.032,63,kalman,supervisor,18,4,1,0.92897,12,1,60.781,69.71,83.768,62.366,65.245,68.899,69.289,0.17338,3.81426,7.065,6.97708,0.002832,0.04425,0.0,-1.16347,-1.0268,1.50207,69.289,2.194,2.197,SEGUIR_RUTA,0
4.096,64,kalman,supervisor,18,4,1,0.92616,12,1,67.38,60.854,67.359,65.393,64.117,66.984,68.674,0.17338,3.81426,7.20316,7.11524,0.002832,0.04425,0.0,-1.16327,-1.024,1.50214,68.674,2.194,2.196,SEGUIR_RUTA,0
4.16,65,kalman,supervisor,18,4,1,0.92335,12,1,66.703,69.964,70.145,68.216,68.334,67.49,68.908,0.17338,3.81426,7.3476,7.25968,0.002961,0.04627,0.0,-1.16308,-1.02119,1.50219,68.908,2.194,2.196,SEGUIR_RUTA,0
4.224,66,kalman,supervisor,18,4,1,0.92054,12,1,67.838,68.18,66.079,69.198,68.009,67.441,69.033,0.17338,3.81426,7.48576,7.39784,0.002832,0.04425,0.0,-1.16289,-1.01839,1.50224,69.033,2.194,2.196,SEGUIR_RUTA,0
4.288,67,kalman,supervisor,18,4,1,0.91773,12,1,70.508,75.631,71.641,63.602,73.069,67.755,70.014,0.17338,3.81426,7.62392,7.536,0.002832,0.04425,-0.0,-1.1627,-1.01559,1.50228,70.014,2.195,2.196,SEGUIR_RUTA,0
4.352,68,kalman,supervisor,18,4,1,0.91492,12,1,66.086,66.799,69.948,64.244,66.443,67.994,69.689,0.17338,3.81426,7.76836,7.68044,0.002961,0.04627,0.0,-1.1625,-1.01279,1.50231,69.689,2.195,2.196,SEGUIR_RUTA,0
4.416,69,kalman,supervisor,18,4,1,0.91211,12,1,66.724,70.027,71.959,67.956,68.375,68.846,69.742,0.17338,3.81426,7.90652,7.8186,0.002832,0.04425,0.0,-1.16231,-1.00998,1.50233,69.742,2.195,2.196,SEGUIR_RUTA,0
4.48,70,kalman,supervisor,18,4,1,0.9093,12,1,63.346,74.718,62.424,65.789,69.032,68.986,69.913,0.17338,3.81426,8.05096,7.96304,0.002961,0.04627,0.0,-1.16212,-1.00718,1.50235,69.913,2.195,2.195,SEGUIR_RUTA,0
4.544,71,kalman,supervisor,18,4,1,0.90649,12,1,60.363,69.104,65.434,70.677,64.734,68.331,69.296,0.17338,3.81426,8.18912,8.1012,0.002832,0.04425,-0.0,-1.16193,-1.00438,1.50236,69.296,2.195,2.195,SEGUIR_RUTA,0
4.608,72,kalman,supervisor,18,4,1,0.90368,12,1,68.361,71.53,72.621,70.656,69.945,67.706,69.689,0.17338,3.81426,8.32728,8.23936,0.002832,0.04425,0.0,-1.16174,-1.00157,1.50238,69.689,2.195,2.195,SEGUIR_RUTA,0
4.672,73,kalman,supervisor,18,4,1,0.90087,11,1,68.726,62.581,80.958,68.474,65.654,67.548,69.283,0.17338,3.81426,8.47172,8.3838,0.002961,0.04627,0.0,-1.16154,-0.99877,1.50239,69.283,2.195,2.195,SEGUIR_RUTA,0
4.736,74,kalman,supervisor,18,4,1,0.89806,11,1,68.561,71.312,65.859,67.155,69.937,67.86,69.677,0.17338,3.81426,8.60988,8.52196,0.002832,0.04425,-0.0,-1.16135,-0.99597,1.5024,69.677,2.195,2.195,SEGUIR_RUTA,0
4.8,75,kalman,supervisor,18,4,1,0.89525,11,1,65.261,68.439,63.227,68.138,66.85,67.424,69.468,0.17338,3.81426,8.74804,8.66012,0.002832,0.04425,0.0,-1.16116,-0.99316,1.5024,69.468,2.195,2.195,SEGUIR_RUTA,0
4.864,76,kalman,supervisor,18,4,1,0.89244,11,1,64.81,64.711,64.493,69.906,64.76,67.429,68.946,0.17338,3.81426,8.89248,8.80456,0.002961,0.04627,0.0,-1.16097,-0.99036,1.50241,68.946,2.195,2.195,SEGUIR_RUTA,0
4.928,77,kalman,supervisor,18,4,1,0.88963,11,1,69.039,65.309,73.321,67.516,67.174,66.875,68.919,0.17338,3.81426,9.03064,8.94272,0.002832,0.04425,0.0,-1.16078,-0.98756,1.50241,68.919,2.195,2.195,SEGUIR_RUTA,0
4.992,78,kalman,supervisor,18,4,1,0.88683,11,1,67.772,66.163,69.209,64.129,66.967,67.138,68.862,0.17338,3.81426,9.1688,9.08088,0.002832,0.04425,0.0,-1.16058,-0.98475,1.50241,68.862,2.195,2.195,SEGUIR_RUTA,0
5.056,79,kalman,supervisor,18,4,1,0.88402,11,1,65.482,70.791,101.657,70.921,68.137,66.778,69.03,0.17338,3.81426,9.31324,9.22532,0.002961,0.04627,-0.0,-1.16039,-0.98195,1.50242,69.03,2.195,2.195,SEGUIR_RUTA,0
5.12,80,kalman,supervisor,18,4,1,0.88121,11,1,70.599,65.601,66.889,72.152,68.1,67.028,69.15,0.17338,3.81426,9.4514,9.36348,0.002832,0.04425,0.0,-1.1602,-0.97915,1.50242,69.15,2.195,2.195,SEGUIR_RUTA,0
5.184,81,kalman,supervisor,18,4,1,0.8784,11,1,64.23,71.118,100.512,63.302,67.674,67.61,69.181,0.17338,3.81426,9.58956,9.50792,0.002897,0.04526,0.03868,-1.16001,-0.97634,1.50242,69.181,2.195,2.195,SEGUIR_RUTA,0
5.248,82,kalman,supervisor,18,4,1,0.87559,11,1,59.833,69.137,68.66,67.251,64.485,67.073,68.654,0.17338,3.81426,9.734,9.64608,0.002897,0.04526,-0.03868,-1.15982,-0.97354,1.50242,68.654,2.195,2.195,SEGUIR_RUTA,0
5.312,83,kalman,supervisor,18,4,1,0.87278,11,1,65.776,71.926,71.745,70.096,68.851,67.449,68.969,0.17338,3.81426,9.87216,9.78424,0.002832,0.04425,0.0,-1.15962,-0.97074,1.50242,68.969,2.195,2.195,SEGUIR_RUTA,0
5.376,84,kalman,supervisor,18,4,1,0.86997,11,1,69.291,70.304,103.542,74.525,69.797,67.781,69.407,0.17338,3.81426,10.0166,9.92868,0.002961,0.04627,-0.0,-1.15943,-0.96793,1.50242,69.407,2.195,2.195,SEGUIR_RUTA,0
5.44,85,kalman,supervisor,18,4,1,0.86716,11,1,67.935,69.748,63.895,67.272,68.842,67.93,69.59,0.17338,3.81426,10.15476,10.06684,0.002832,0.04425,0.0,-1.15924,-0.96513,1.50243,69.59,2.195,2.195,SEGUIR_RUTA,0
5.504,86,kalman,supervisor,18,4,1,0.86435,11,1,62.879,70.983,64.45,69.209,66.931,67.781,69.41,0.17338,3.81426,10.29292,10.205,0.002832,0.04425,0.0,-1.15905,-0.96233,1.50243,69.41,2.195,2.195,SEGUIR_RUTA,0
5.568,87,kalman,supervisor,18,4,1,0.86154,11,1,63.31,66.83,68.958,70.18,65.07,67.898,68.951,0.17338,3.81426,10.43736,10.34944,0.002961,0.04627,0.0,-1.15886,-0.95952,1.50243,68.951,2.195,2.195,SEGUIR_RUTA,0
5.632,88,kalman,supervisor,18,4,1,0.85873,11,1,70.492,69.849,68.673,67.229,70.171,68.162,69.443,0.17338,3.81426,10.57552,10.4876,0.002832,0.04425,0.0,-1.15866,-0.95672,1.50243,69.443,2.195,2.195,SEGUIR_RUTA,0
5.696,89,kalman,supervisor,18,4,1,0.85592,11,1,65.581,68.94,94.972,62.422,67.26,67.655,69.346,0.17338,3.81426,10.71368,10.62576,0.002832,0.04425,-0.0,-1.15847,-0.95392,1.50243,69.346,2.195,2.195,SEGUIR_RUTA,0
5.76,90,kalman,supervisor,18,4,1,0.85311,11,1,61.35,70.254,64.66,72.052,65.802,67.047,69.025,0.17338,3.81426,10.85812,10.7702,0.002961,0.04627,0.0,-1.15828,-0.95112,1.50243,69.025,2.195,2.195,SEGUIR_RUTA,0
5.824,91,kalman,supervisor,18,4,1,0.8503,11,1,68.006,75.589,71.446,67.214,71.798,68.02,69.787,0.17338,3.81426,10.99628,10.90836,0.002832,0.04425,0.0,-1.15809,-0.94831,1.50243,69.787,2.195,2.195,SEGUIR_RUTA,0
5.888,92,kalman,supervisor,18,4,1,0.84749,11,1,69.596,68.456,62.039,64.87,69.026,68.811,69.936,0.17338,3.81426,11.13444,11.04652,0.002832,0.04425,0.0,-1.1579,-0.94551,1.50243,69.936,2.195,2.195,SEGUIR_RUTA,0
5.952,93,kalman,supervisor,18,4,1,0.84468,11,1,64.792,68.135,125.719,70.837,66.463,68.07,69.627,0.17338,3.81426,11.27888,11.19096,0.002961,0.04627,0.0,-1.1577,-0.94271,1.50243,69.627,2.195,2.195,SEGUIR_RUTA,0
6.016,94,kalman,supervisor,18,4,1,0.84187,11,1,63.608,64.986,69.436,68.118,64.297,67.477,68.984,0.17338,3.81426,11.41704,11.32912,0.002832,0.04425,-0.0,-1.15751,-0.9399,1.50243,68.984,2.195,2.195,SEGUIR_RUTA,0
6.08,95,kalman,supervisor,18,4,1,0.83906,11,1,68.328,66.869,65.224,60.774,67.598,67.836,69.038,0.17338,3.81426,11.56148,11.47356,0.002961,0.04627,0.0,-1.15732,-0.9371,1.50243,69.038,2.195,2.195,SEGUIR_RUTA,0
6.144,96,kalman,supervisor,18,4,1,0.83625,11,1,69.042,68.135,110.47,74.419,68.588,67.194,69.241,0.17338,3.81426,11.69964,11.61172,0.002832,0.04425,-0.0,-1.15713,-0.9343,1.50243,69.241,2.195,2.195,SEGUIR_RUTA,0
6.208,97,kalman,supervisor,18,4,1,0.83344,11,1,67.246,65.314,102.319,74.147,66.28,66.645,69.008,0.17338,3.81426,11.8378,11.74988,0.002832,0.04425,0.0,-1.15694,-0.93149,1.50243,69.008,2.195,2.195,SEGUIR_RUTA,0
6.272,98,kalman,supervisor,18,4,1,0.83063,11,1,68.618,65.435,88.803,64.587,67.027,66.758,68.958,0.17338,3.81426,11.98224,11.89432,0.002961,0.04627,0.0,-1.15674,-0.92869,1.50243,68.958,2.195,2.195,SEGUIR_RUTA,0
